user_id,screen_name,followers_count,friends_count,statuses_count,profile_created_at,verified,label
755328987795165184,GIUSPEDU,217,2064,53928,Tue Jul 19 09:10:38 +0000 2016,False,human
825395422147522560,EmiliaVS1,340,519,23587,Sat Jan 28 17:29:38 +0000 2017,False,bot
1109829834,EnzaAltieri,5689,2150,89502,Mon Jan 21 19:15:36 +0000 2013,False,human
1005103898556760064,unfakingnews,303,63,34260,Fri Jun 08 15:06:58 +0000 2018,False,human
989081978,mimi_t123,278,302,28929,Tue Dec 04 16:19:57 +0000 2012,False,bot
3102658995,OttoPasser,39,289,1601,Sat Mar 21 20:20:53 +0000 2015,False,human
1005568886098550785,Oned1r3c7ioner,441,1239,2688,Sat Jun 09 21:54:39 +0000 2018,False,human
202212121,Armonja,763,90,13916,Wed Oct 13 15:03:31 +0000 2010,False,bot
1260617916,LaTiger1,1465,1876,65895,Mon Mar 11 23:22:20 +0000 2013,False,human
806570189429018624,TheCrewOnTheWeb,128,192,4942,Wed Dec 07 18:44:53 +0000 2016,False,bot
824224632467312642,babymalik_lh,46,121,609,Wed Jan 25 11:57:20 +0000 2017,False,bot
3042097091,lorettarag,496,1084,7246,Tue Feb 17 08:16:58 +0000 2015,False,bot
825410712281501698,pannocchietto2,126,134,1234,Sat Jan 28 18:30:24 +0000 2017,False,bot
750684233857961985,prpeugeotcrew1,92,13,5281,Wed Jul 06 13:34:03 +0000 2016,False,bot
2535033852,MenteObliqua,7242,1431,16955,Fri May 30 13:07:57 +0000 2014,False,bot
3002946545,eliptz66,107,144,5954,Wed Jan 28 10:28:51 +0000 2015,False,bot
2918679371,anomis_anomis70,542,445,11454,Fri Dec 12 23:37:44 +0000 2014,False,bot
358795296,TuLangheRoero,6933,1461,15482,Sat Aug 20 14:27:45 +0000 2011,False,human
1011723273057554438,Harry00913,0,2,1455,Tue Jun 26 21:30:00 +0000 2018,False,human
2996584924,MaxRossi2015,292,420,2998,Sat Jan 24 20:53:28 +0000 2015,False,bot
3407591541,CarlaChianese,139,54,5472,Fri Aug 07 19:27:41 +0000 2015,False,bot
1009859481214341120,Denise04955126,15,36,1351,Thu Jun 21 18:03:57 +0000 2018,False,human
826008852567031808,RubinoDue,273,544,3559,Mon Jan 30 10:07:11 +0000 2017,False,bot
726332639964200960,Aaaarrrrrmmmnnn,36,112,7413,Sat Apr 30 08:49:30 +0000 2016,False,bot
721817054,Fuckeveryonexox,603,284,29162,Sat Jul 28 08:55:57 +0000 2012,False,human
1010610247789096960,voteforlegends5,236,456,3560,Sat Jun 23 19:47:14 +0000 2018,False,bot
1086442256,CAvenali,2334,996,11729,Sun Jan 13 15:39:16 +0000 2013,False,human
1012110155553570816,MartiAndNiall1,12,14,454,Wed Jun 27 23:07:19 +0000 2018,False,bot
1011995299622064131,1DFamil22117676,14,55,418,Wed Jun 27 15:30:56 +0000 2018,False,human
573568763,GiovanniBaldin3,2249,2220,2662,Mon May 07 11:46:28 +0000 2012,False,human
2920280901,sorriso_blu,269,182,3999,Sat Dec 13 21:01:37 +0000 2014,False,bot
415107191,Salvo1Di,573,575,6724,Thu Nov 17 22:30:57 +0000 2011,False,human
2217834630,Dany1Dlove27,1725,949,32925,Wed Nov 27 13:54:45 +0000 2013,False,human
202361176,eligigarda,478,886,4959,Wed Oct 13 21:49:00 +0000 2010,False,bot
2579632449,BorsariElena,67,474,1300,Tue Jun 03 06:45:56 +0000 2014,False,human
51703470,Tigermat,66,77,4641,Sun Jun 28 10:56:13 +0000 2009,False,human
2547012645,fpatea84,85,277,3930,Wed May 14 09:10:25 +0000 2014,False,human
1691235696,thanksdelpiero,0,0,95067,Thu Aug 22 14:45:57 +0000 2013,False,human
1006938498811809793,Marivolainalto,197,191,1968,Wed Jun 13 16:37:00 +0000 2018,False,human
2950692315,PaolorokOri,501,913,7204,Tue Dec 30 06:45:48 +0000 2014,False,bot
834490192954290178,AleStylinson_,21,24,299,Wed Feb 22 19:49:00 +0000 2017,False,bot
945654953003057154,electricspirith,759,755,26700,Tue Dec 26 13:58:05 +0000 2017,False,human
2918674683,AlwaysGio__,305,414,3081,Fri Dec 12 23:55:40 +0000 2014,False,bot
2240552686,dentista46,282,536,7067,Mon Dec 23 22:14:02 +0000 2013,False,human
2983182773,claspa62,236,237,13044,Sat Jan 17 22:04:56 +0000 2015,False,bot
812590099024199680,Giuseppemamone5,48,271,4411,Sat Dec 24 09:25:51 +0000 2016,False,human
2982486513,TheVoiceVS,151,64,5421,Sat Jan 17 13:25:22 +0000 2015,False,bot
148803815,holdon80,431,1283,5355,Thu May 27 16:58:43 +0000 2010,False,human
489519253,GingerJCB,524,726,36541,Sat Feb 11 16:22:06 +0000 2012,False,human
4189019849,giogio_al_cubo,643,1149,12883,Sat Nov 14 20:55:18 +0000 2015,False,human
2982782446,GabriGabri_ts,289,381,6057,Sat Jan 17 17:03:45 +0000 2015,False,bot
809795080429142017,1dvote____,21,16,3150,Fri Dec 16 16:19:27 +0000 2016,False,bot
585560662,AnnaFiusco,320,576,12863,Sun May 20 10:32:40 +0000 2012,False,human
782534791975563264,Frafra20_05,250,195,2787,Sun Oct 02 10:56:48 +0000 2016,False,human
276497372,Gianni_Elia,760,411,40490,Sun Apr 03 13:41:36 +0000 2011,False,human
826000575657549825,GialloAmetista,258,548,3812,Mon Jan 30 09:34:18 +0000 2017,False,bot
55404019,Legambiente,87971,949,29463,Thu Jul 09 23:46:04 +0000 2009,False,human
893832219873206273,IamKatPetrova,14,5,296,Sat Aug 05 13:53:02 +0000 2017,False,bot
822162132863160321,Robin_Hood2223,238,412,3521,Thu Jan 19 19:21:42 +0000 2017,False,bot
2982464944,mirtillamarino,205,210,2051,Sat Jan 17 11:44:31 +0000 2015,False,bot
202339780,ZiaPerla,573,779,9677,Wed Oct 13 20:48:16 +0000 2010,False,bot
819902175619022849,AnnamariaMI85,2880,466,83714,Fri Jan 13 13:41:26 +0000 2017,False,human
989188674452639744,sunriserossi,736,879,2171,Wed Apr 25 17:05:32 +0000 2018,False,human
1718499800,edoardo858,363,797,30051,Sun Sep 01 09:45:20 +0000 2013,False,human
765890238946443264,EmiGabirel,201,191,6781,Wed Aug 17 12:37:17 +0000 2016,False,human
3346645053,claudyfulco,213,183,4071,Fri Jun 26 16:43:24 +0000 2015,False,bot
2982506153,DeiElena,224,161,4100,Sat Jan 17 13:12:25 +0000 2015,False,bot
2982443524,Giovannablu,188,202,2115,Sat Jan 17 11:19:02 +0000 2015,False,bot
752025755304026112,CharlyDog96,39,29,6838,Sun Jul 10 06:24:46 +0000 2016,False,bot
4839898869,Nene1d2,69,227,1622,Sat Jan 23 22:02:57 +0000 2016,False,human
4445949435,guestofworld_,185,196,18903,Fri Dec 11 07:20:05 +0000 2015,False,human
2334131662,2000gmw,157,228,4512,Sun Feb 09 17:42:21 +0000 2014,False,bot
422924590,RitaRossi6,711,1000,25762,Sun Nov 27 21:21:30 +0000 2011,False,bot
296318811,LavaBarocca,262,413,26799,Tue May 10 15:17:49 +0000 2011,False,human
2376525880,Ilmeglioretweet,8960,9671,55293,Sun Mar 02 17:15:54 +0000 2014,False,bot
1357959324,1dvotedfan,434,441,7579,Tue Apr 16 22:03:54 +0000 2013,False,bot
784806259052666880,Rosafio40018873,145,143,3099,Sat Oct 08 17:22:47 +0000 2016,False,bot
1005146327523713024,5amori,236,596,3172,Fri Jun 08 17:55:34 +0000 2018,False,human
1028654280,pasala15,113,264,5510,Sat Dec 22 14:59:44 +0000 2012,False,human
1050774624,OGiannino,310877,1345,27235,Mon Dec 31 17:17:18 +0000 2012,False,human
3031628369,annamariams75,30,71,1993,Thu Feb 12 00:01:09 +0000 2015,False,bot
1011956312580804608,Foool1d,26,60,4429,Wed Jun 27 12:56:00 +0000 2018,False,bot
1857099379,eluu_eei,709,1301,24151,Thu Sep 12 11:09:10 +0000 2013,False,human
425943636,BorgheseAle,175843,204,9121,Thu Dec 01 16:52:10 +0000 2011,True,human
868185435293585410,AriEOned,55,104,3224,Fri May 26 19:21:52 +0000 2017,False,human
949059133893853186,itsfakefaccv,18,24,2520,Thu Jan 04 23:25:05 +0000 2018,False,bot
250624869,MarcoTalluto,377,415,25872,Fri Feb 11 13:28:45 +0000 2011,False,human
971374169781882881,Brunystamp,46,26,4089,Wed Mar 07 13:17:04 +0000 2018,False,human
834243806899867648,LuisaRoma4,72,116,3484,Wed Feb 22 03:29:57 +0000 2017,False,bot
2998582175,morgabar,383,767,12969,Sun Jan 25 20:47:28 +0000 2015,False,bot
823274532035264517,giuliac22,126,164,29977,Sun Jan 22 21:01:58 +0000 2017,False,human
2951285517,ulitop,319,543,8238,Tue Dec 30 15:40:04 +0000 2014,False,bot
2300098037,alfiollo90,50,84,7281,Thu Jan 23 21:43:28 +0000 2014,False,bot
2754471474,pinella69,365,516,7257,Fri Aug 22 10:01:28 +0000 2014,False,bot
2560586103,DonnySbrocca,323,1556,14723,Fri May 23 17:44:28 +0000 2014,False,human
1011940333389836288,VOTE1D95275281,4,0,297,Wed Jun 27 11:52:31 +0000 2018,False,bot
3873877475,paolagolfetto,22,47,11786,Mon Oct 05 19:42:21 +0000 2015,False,human
1056095060,whyalesswa,2643,2510,42198,Wed Jan 02 21:01:21 +0000 2013,False,human
1007902743774793728,liberamentesara,41,266,1152,Sat Jun 16 08:28:34 +0000 2018,False,human
1226915408,piermario_odd,407,727,18913,Thu Feb 28 06:57:43 +0000 2013,False,bot
329134629,Anr_s92,220,271,9863,Mon Jul 04 16:02:23 +0000 2011,False,bot
58165167,RavazzaniGuido,632,1667,21931,Sun Jul 19 09:41:06 +0000 2009,False,bot
831859384695287808,lucy011307,163,196,23574,Wed Feb 15 13:35:07 +0000 2017,False,bot
2920996798,SolaMente_te,233,845,3341,Sun Dec 14 05:56:44 +0000 2014,False,bot
2918711542,TinoVale23,320,424,3140,Fri Dec 12 23:35:45 +0000 2014,False,bot
2211763337,FraLu64,435,618,10888,Sat Dec 07 07:40:47 +0000 2013,False,bot
832998854828113920,pippo0302,226,436,4022,Sat Feb 18 17:02:58 +0000 2017,False,bot
980211187475415042,Romina82c,31,36,4376,Sat Mar 31 22:32:13 +0000 2018,False,bot
845712063251054592,DavideArena1897,34,232,7648,Sat Mar 25 19:00:43 +0000 2017,False,human
524420458,MartaGobatto,952,1162,21569,Wed Mar 14 14:49:32 +0000 2012,False,bot
561125828,Laura_Ganna,601,684,21307,Mon Apr 23 13:20:53 +0000 2012,False,bot
4655510439,1dlarrysaf,192,448,6734,Wed Dec 30 16:32:37 +0000 2015,False,human
3291561425,AutunnoSi,211,251,4165,Wed May 20 16:34:47 +0000 2015,False,bot
987694134529052672,cliffordvshor__,11,14,1496,Sat Apr 21 14:06:46 +0000 2018,False,bot
442096443,andrearomano36,160,687,2041,Tue Dec 20 19:02:57 +0000 2011,False,human
633548507,stellacadente60,831,1631,21878,Thu Jul 12 07:39:16 +0000 2012,False,bot
825402582579412992,Melindamarte,210,224,2006,Sat Jan 28 17:58:05 +0000 2017,False,bot
1012147848496869376,VOTE1D35666206,7,12,1904,Thu Jun 28 01:37:06 +0000 2018,False,bot
4082476475,cloudscouldtalk,394,1759,2942,Sat Oct 31 12:32:07 +0000 2015,False,human
1011975267915575297,Harry23533247,23,82,903,Wed Jun 27 14:11:20 +0000 2018,False,bot
437486455,PatriziaPelleg2,332,477,4926,Thu Dec 15 13:23:46 +0000 2011,False,human
1013118357925777409,LSicuri,31,21,2610,Sat Jun 30 17:53:34 +0000 2018,False,human
434217283,SBalassone,1518,633,7965,Sun Dec 11 15:38:11 +0000 2011,False,human
2672479163,ValerioRosaria,84,97,4348,Fri Jul 04 16:39:40 +0000 2014,False,human
502749635,adatorelli,283,332,17572,Sat Feb 25 09:26:25 +0000 2012,False,human
2980869201,sabrina_327,604,726,10103,Fri Jan 16 09:59:49 +0000 2015,False,human
942158304725295104,MichyannaSalvo,0,100,371,Sat Dec 16 22:23:39 +0000 2017,False,bot
500980523,paola_pp77,350,648,3671,Thu Feb 23 17:30:09 +0000 2012,False,human
595356862,CarbonFrank,307,300,22972,Thu May 31 09:58:02 +0000 2012,False,human
703315728766730240,_Sara_Ciancio,646,1755,4808,Fri Feb 26 20:28:31 +0000 2016,False,human
923484261885374464,valerossii94,297,357,3118,Thu Oct 26 09:39:40 +0000 2017,False,human
1064122518,_1djrection_,3538,4451,54355,Sat Jan 05 22:14:34 +0000 2013,False,human
836505264706715649,Lovely7012,588,244,16043,Tue Feb 28 09:16:11 +0000 2017,False,human
1092509449,alloralola,268,927,6380,Tue Jan 15 16:04:14 +0000 2013,False,human
814176367,I_am_a_Jcats,194,242,18758,Mon Sep 10 00:43:08 +0000 2012,False,bot
825380362226429953,Barby21217171,129,77,4566,Sat Jan 28 16:29:47 +0000 2017,False,bot
2998556339,MStruttura,121,50,4772,Sun Jan 25 20:33:00 +0000 2015,False,bot
891652563795181573,lorentthia,52,72,1995,Sun Jul 30 13:31:52 +0000 2017,False,human
2984398203,aurorapani,292,424,4669,Sun Jan 18 18:23:40 +0000 2015,False,bot
20432064,ederoclite,12082,2012,26887,Mon Feb 09 12:37:22 +0000 2009,False,human
1012085786043453440,hhh72707545,3,5,159,Wed Jun 27 21:30:29 +0000 2018,False,human
160179878,roscoffo,499,2396,5510,Sun Jun 27 12:13:43 +0000 2010,False,human
3021446434,sonoacido1,308,568,5906,Fri Feb 06 12:46:14 +0000 2015,False,bot
4782660614,trattomale,5376,884,57973,Tue Jan 19 10:49:36 +0000 2016,False,human
822108222353981442,allina1712,93,181,4576,Thu Jan 19 15:47:29 +0000 2017,False,bot
1000351128389865477,Anita_Rebekah,169,229,3561,Sat May 26 12:21:09 +0000 2018,False,human
561480213,NoemiServizio,1624,944,12597,Mon Apr 23 19:18:21 +0000 2012,False,human
4548516682,barbaruccia2,297,557,4133,Sun Dec 20 17:41:30 +0000 2015,False,bot
1034383638,xyfraofk,498,699,11277,Tue Dec 25 09:10:21 +0000 2012,False,human
549173992,NonnaMario,329,449,2419,Mon Apr 09 12:03:46 +0000 2012,False,bot
728183118457384960,AngelaMascara,261,609,13218,Thu May 05 11:22:39 +0000 2016,False,bot
866147862,Nazzi_Mi,13120,7964,201085,Sun Oct 07 11:04:08 +0000 2012,False,human
562092002,manola_piredda,641,467,14312,Tue Apr 24 15:02:49 +0000 2012,False,bot
4549605137,leone150872,733,1259,20684,Sun Dec 20 20:14:22 +0000 2015,False,human
804851456310439936,sonia_minipony,7,8,4760,Sat Dec 03 00:55:15 +0000 2016,False,bot
184810052,___andremauro__,2020,1183,17557,Mon Aug 30 14:56:30 +0000 2010,False,bot
2920497934,Tremendamenteme,333,995,5967,Sat Dec 13 22:38:47 +0000 2014,False,bot
897538992345927680,Vale_CaraVs,88,109,2917,Tue Aug 15 19:22:26 +0000 2017,False,bot
1010605695601963008,blankxstyles,8,2,6192,Sat Jun 23 19:29:08 +0000 2018,False,bot
520683997,scofieldsbaby,5483,5115,43094,Sat Mar 10 19:51:26 +0000 2012,False,human
136653194,Pippo968,166,293,7727,Sat Apr 24 14:41:09 +0000 2010,False,human
601660948,piricoddi,667,266,30556,Thu Jun 07 07:44:35 +0000 2012,False,human
1012607637026983936,5boys1D2,7,10,575,Fri Jun 29 08:04:08 +0000 2018,False,bot
2336493886,santone1973,865,738,25584,Mon Feb 10 21:35:37 +0000 2014,False,human
1011334857966931968,Mochilover2,30,7,4469,Mon Jun 25 19:46:34 +0000 2018,False,human
4352856142,Benedet84186855,224,289,4937,Wed Dec 02 17:37:42 +0000 2015,False,human
847497841,PiLu975,1160,1226,96148,Wed Sep 26 14:20:42 +0000 2012,False,human
3315099276,giorgiocupelli,150,217,8889,Fri Aug 14 15:03:22 +0000 2015,False,bot
2919407973,polveredistell7,434,783,6425,Sat Dec 13 11:13:24 +0000 2014,False,bot
276026459,avatar1dory,1752,2946,43984,Sat Apr 02 14:03:48 +0000 2011,False,human
2939550185,Enpatreviso,455,221,7740,Wed Dec 24 14:19:03 +0000 2014,False,human
968196446,1DAnneStyles,141,269,13133,Sat Nov 24 15:14:55 +0000 2012,False,human
412155718,PietroGrassini,363,2151,3622,Mon Nov 14 10:08:28 +0000 2011,False,human
761487243353743360,asia2998,783,603,7959,Fri Aug 05 09:01:21 +0000 2016,False,human
133460400,Pius_XII,1869,1856,53575,Thu Apr 15 21:26:28 +0000 2010,False,human
421858976,LorisDeluxe,1517,2971,36571,Sat Nov 26 13:40:25 +0000 2011,False,human
825028579767390208,ladyna14,88,67,4179,Fri Jan 27 17:11:56 +0000 2017,False,bot
548764543,SavianaVS,711,736,20155,Sun Apr 08 22:35:07 +0000 2012,False,bot
2580731380,geomagalunare,72,210,2772,Tue Jun 03 16:03:10 +0000 2014,False,bot
2767540864,WendyJacker2000,453,573,4334,Thu Sep 11 22:04:59 +0000 2014,False,human
3028624132,mimmapolpo,280,509,5360,Tue Feb 10 19:07:19 +0000 2015,False,bot
2992407304,chiara_220896,17300,17314,86895,Thu Jan 22 15:45:25 +0000 2015,False,human
1123481,Cafeponci,2061,2831,63945,Tue Mar 13 23:13:16 +0000 2007,False,human
2781237202,linosegna,98,222,5547,Tue Sep 23 12:57:46 +0000 2014,False,human
3224618207,Giovanni1DiMaio,421,788,26433,Thu Apr 30 14:51:36 +0000 2015,False,human
831785890552877062,IlaryBlacks,75,57,2274,Wed Feb 15 08:43:04 +0000 2017,False,bot
922839841,MarcoMameli2,1968,1882,9474,Sat Nov 03 09:31:41 +0000 2012,False,bot
3173307514,vuotodaria,50,104,1100,Thu Apr 16 16:23:59 +0000 2015,False,human
989116382611755009,FlauretZoe,8,8,313,Wed Apr 25 12:18:17 +0000 2018,False,human
822200874,insomniac39012,278,273,24473,Thu Sep 13 21:23:00 +0000 2012,False,human
816242626332598272,pazzepericlario,36,147,1762,Tue Jan 03 11:19:42 +0000 2017,False,bot
1367800687,Fionami1,94,241,4081,Sat Apr 20 19:11:00 +0000 2013,False,human
2896312810,Cri1DBenjieFede,366,434,23553,Fri Nov 28 18:50:35 +0000 2014,False,bot
390778324,fran_rkid,588,2671,29456,Fri Oct 14 14:55:41 +0000 2011,False,human
752099077756686336,Ilaria1605,594,1218,16181,Sun Jul 10 11:16:08 +0000 2016,False,human
506048809,gianmarcoespos2,128,465,1794,Mon Feb 27 16:12:30 +0000 2012,False,human
750998654534750208,pisanodocchee,72,144,6965,Thu Jul 07 10:23:27 +0000 2016,False,bot
1006016766,LiviMonica,723,1347,12413,Wed Dec 12 10:20:59 +0000 2012,False,bot
950821235407163392,michesoria86,12,123,2212,Tue Jan 09 20:07:02 +0000 2018,False,bot
2363390223,PafSamu,215,645,18083,Mon Feb 24 18:12:50 +0000 2014,False,human
808773963023286273,lucynothalee,63,114,2605,Tue Dec 13 20:41:53 +0000 2016,False,bot
741328501094121472,LaRagazzaTomli1,213,900,2302,Fri Jun 10 17:57:42 +0000 2016,False,human
2985820509,gardi_2,212,152,22783,Mon Jan 19 14:32:21 +0000 2015,False,bot
422947897,TangaloaLazia,575,496,7033,Sun Nov 27 21:58:56 +0000 2011,False,bot
554630722,Lisa96_Vs,760,804,24844,Sun Apr 15 20:45:55 +0000 2012,False,bot
839190638264528897,ema208gti,5,28,4119,Tue Mar 07 19:06:54 +0000 2017,False,bot
2984510759,rosafiore13,246,195,10491,Sun Jan 18 19:21:14 +0000 2015,False,bot
1011936924125327361,since2010lovs,31,92,434,Wed Jun 27 11:38:58 +0000 2018,False,bot
1010968620866965506,1DVoting28,13,5,2525,Sun Jun 24 19:31:16 +0000 2018,False,bot
4490976615,domusperusia,111,815,2164,Tue Dec 15 10:27:25 +0000 2015,False,human
992839373405093888,JmeJMG,73,130,4972,Sat May 05 18:52:07 +0000 2018,False,bot
2771208186,lory_rubin,110,66,2868,Tue Aug 26 21:04:35 +0000 2014,False,bot
750994229216833536,208_alien,53,62,6836,Thu Jul 07 10:05:51 +0000 2016,False,bot
977928174582616064,Fausto77969754,203,53,9789,Sun Mar 25 15:20:20 +0000 2018,False,human
969646849228525574,jiminieikigai,6,16,423,Fri Mar 02 18:53:18 +0000 2018,False,bot
1064261450,StefaniSer,1435,1043,53067,Sat Jan 05 23:21:50 +0000 2013,False,human
606575726,rbgiova,44,447,2958,Tue Jun 12 19:34:24 +0000 2012,False,human
442144847,lillialf,199,441,1642,Tue Dec 20 20:07:22 +0000 2011,False,human
774339716409921540,maxabbate1978,14,16,6181,Fri Sep 09 20:12:29 +0000 2016,False,bot
804846189439057921,marco_fiorotti,9,8,4910,Sat Dec 03 00:34:19 +0000 2016,False,bot
1011913641548009472,NiallIsAnIdiot,65,68,1242,Wed Jun 27 10:06:27 +0000 2018,False,human
950998000742141952,Gianni67055117,354,764,1244,Wed Jan 10 07:49:26 +0000 2018,False,human
911509904795545600,GennusaGiusi,5,13,4090,Sat Sep 23 08:37:51 +0000 2017,False,human
455749051,plustoutseul,10041,2942,196075,Thu Jan 05 13:31:05 +0000 2012,False,human
554539740,FiorinoKetty,414,328,8112,Sun Apr 15 16:17:08 +0000 2012,False,bot
1012089312794509312,1d_votate,25,52,1326,Wed Jun 27 21:44:30 +0000 2018,False,human
177548621,DAMarciano92,251,1348,5910,Thu Aug 12 12:35:47 +0000 2010,False,human
2385911950,GreyUnicorns,561,516,7612,Wed Mar 05 17:04:40 +0000 2014,False,human
486025962,EffeCi5,355,457,22023,Tue Feb 07 20:56:40 +0000 2012,False,human
2455009450,improta71,91,204,2026,Wed Apr 02 13:23:45 +0000 2014,False,bot
2237617592,alexa1163,8066,2146,34265,Mon Dec 09 13:06:18 +0000 2013,False,human
2837970855,CatholicTweet1,4843,1973,61488,Mon Oct 20 11:15:14 +0000 2014,False,bot
3122007425,GiuliFioravanzo,145,326,4931,Fri Mar 27 19:02:16 +0000 2015,False,human
978697024722829312,ElfoInformatico,360,598,7199,Tue Mar 27 18:15:28 +0000 2018,False,human
740647957091999744,fabrossoni4,148,1697,984,Wed Jun 08 20:53:28 +0000 2016,False,bot
2364628874,Jankar1d5a6fc4,125,362,1818,Thu Feb 27 20:33:13 +0000 2014,False,human
3419845179,blu3n1ghtw0lf,351,784,8407,Thu Aug 13 10:44:06 +0000 2015,False,bot
1000029438233448448,Mario10983853,11,39,475,Fri May 25 15:02:52 +0000 2018,False,human
962445055,marcolinoneri,90,67,2143,Wed Nov 21 13:51:13 +0000 2012,False,bot
1244391379,ArtBeatIdeas,677,166,15272,Tue Mar 05 18:47:20 +0000 2013,False,human
363938347,udcandrano,414,387,18637,Sun Aug 28 23:17:05 +0000 2011,False,human
979300010843168772,DianaMu82095574,12,68,835,Thu Mar 29 10:11:31 +0000 2018,False,bot
468385317,MariaNicola2,287,165,36223,Thu Jan 19 13:48:37 +0000 2012,False,bot
1009719238616145920,maricos7,21,93,538,Thu Jun 21 08:46:40 +0000 2018,False,bot
456210073,MarcellaGiVi,296,463,9443,Fri Jan 06 00:33:07 +0000 2012,False,bot
825717413689835521,ciarly7498,220,517,2787,Sun Jan 29 14:49:07 +0000 2017,False,bot
186977143,Queerrilla,5270,1053,84358,Sat Sep 04 22:57:07 +0000 2010,False,human
940196016409731072,_ifellinlove1D_,427,1996,4469,Mon Dec 11 12:26:13 +0000 2017,False,human
804848726741282816,davide_rigoni16,12,8,4949,Sat Dec 03 00:44:24 +0000 2016,False,bot
824903248599355395,Babi47671391,175,86,4750,Fri Jan 27 08:53:55 +0000 2017,False,bot
1331398375,FiliFuli,413,807,14899,Sat Apr 06 11:41:18 +0000 2013,False,human
2982546107,Gabri_Razzoli,514,0,11040,Sat Jan 17 13:52:14 +0000 2015,False,bot
484162494,flaviabettini,309,412,8761,Sun Feb 05 20:07:22 +0000 2012,False,bot
1459595030,ACCOUNTPERVOTI,21,171,1596,Sun May 26 13:02:43 +0000 2013,False,bot
617171996,cercinico,135,218,6337,Sun Jun 24 14:35:33 +0000 2012,False,human
2432948813,fabioferrero71,549,137,74227,Mon Mar 24 09:24:14 +0000 2014,False,human
2919429628,Mithra_01,148,229,14023,Sat Dec 13 10:35:02 +0000 2014,False,bot
2950711839,pittore1960,408,875,5856,Tue Dec 30 07:09:34 +0000 2014,False,bot
125072714,ArmataScanu,2456,26,10531,Sun Mar 21 15:52:49 +0000 2010,False,bot
1011189105923784704,1d_choice,62,42,11204,Mon Jun 25 10:07:24 +0000 2018,False,bot
883611156228825088,1d_allmylove_,920,1091,25742,Sat Jul 08 08:58:11 +0000 2017,False,human
2983016661,io_principe,234,151,3615,Sat Jan 17 20:16:21 +0000 2015,False,bot
1011923110617116672,TOMMOTHEBEST1,74,100,655,Wed Jun 27 10:44:04 +0000 2018,False,human
2862813495,MiMaresca429,59,186,1878,Wed Nov 05 17:10:56 +0000 2014,False,human
2870733197,indybalasarms,181,146,10658,Mon Nov 10 15:45:31 +0000 2014,False,human
233223130,mammaraffy,1248,1822,44428,Sun Jan 02 17:14:29 +0000 2011,False,bot
271012954,mammagiulietta,81,182,2942,Wed Mar 23 17:52:45 +0000 2011,False,human
1086915288,preto_carla,57,8,7850,Sun Jan 13 18:55:11 +0000 2013,False,bot
2267806358,ottogattotto,10339,3239,101004,Sun Dec 29 19:26:22 +0000 2013,False,human
201197015,claudiamamy,924,920,31875,Mon Oct 11 09:30:44 +0000 2010,False,bot
2951460352,margotcheri,265,0,6225,Tue Dec 30 16:43:27 +0000 2014,False,bot
1011952811674828800,BadGuyEilish_,68,69,5078,Wed Jun 27 12:42:06 +0000 2018,False,bot
3042187528,torrianas,469,839,5539,Tue Feb 17 09:00:11 +0000 2015,False,bot
162672772,darkangel78,1054,2072,18433,Sun Jul 04 10:39:02 +0000 2010,False,bot
627733507,Pattynavmeli9,262,22,8877,Thu Jul 05 20:57:11 +0000 2012,False,bot
926532287675731976,GPettella,2,153,3032,Fri Nov 03 19:31:26 +0000 2017,False,bot
2996521607,Melissa1D13,38,0,18632,Sat Jan 24 20:40:54 +0000 2015,False,human
1216009520,magnomiche,3077,1405,16226,Sun Feb 24 16:58:37 +0000 2013,False,human
461015426,CinziaMolinari,1118,751,48043,Wed Jan 11 10:54:07 +0000 2012,False,bot
1004423026027520001,cararosss,367,942,5634,Wed Jun 06 18:01:25 +0000 2018,False,human
3500831,CapaGira,1912,1583,195705,Thu Apr 05 08:02:54 +0000 2007,False,human
717335652791107584,Mariucc17684432,308,408,14196,Tue Apr 05 12:58:41 +0000 2016,False,human
2921357452,federicoinfa,164,84,4891,Sun Dec 14 12:45:07 +0000 2014,False,bot
839182595875274752,stefano_bbq,8,10,4170,Tue Mar 07 18:34:57 +0000 2017,False,bot
14906561,k009034,17419,11121,907461,Mon May 26 08:08:19 +0000 2008,False,human
911914830793240577,cristinamilani_,103,94,964,Sun Sep 24 11:26:53 +0000 2017,False,human
424907383,FabioTraversa,3793,1684,51093,Wed Nov 30 09:42:07 +0000 2011,False,human
979783776489353216,Vivian7412,844,873,6866,Fri Mar 30 18:13:50 +0000 2018,False,human
822202598526623744,goi_ita,9,0,767,Thu Jan 19 22:02:30 +0000 2017,False,human
831165187994574850,Cassandra6624,295,585,15683,Mon Feb 13 15:36:37 +0000 2017,False,bot
1012070142719774720,1dVotate,20,3,824,Wed Jun 27 20:28:20 +0000 2018,False,bot
825460743445286913,ranzoniana1,339,765,2762,Sat Jan 28 21:49:12 +0000 2017,False,bot
989748219776126978,Emma92517603,262,235,3750,Fri Apr 27 06:08:58 +0000 2018,False,human
3030965421,magitotano,305,614,5056,Wed Feb 11 18:57:54 +0000 2015,False,bot
993286910650015744,Mays1Dmeme,131,51,16907,Mon May 07 00:30:28 +0000 2018,False,human
3098888799,gasperino75,133,240,18128,Fri Mar 20 10:38:32 +0000 2015,False,human
963118390876491776,RipassoRt,470,483,15710,Mon Feb 12 18:31:33 +0000 2018,False,bot
